CName,PIp,CIp,AngleCAntennaToPRadio (째),AnglePAntennaToCRadio (째),HDist (ft),VDist (ft),SpecialValueName,SpecialValue,PLocation,CLocation
2025-03-07,03-08-42,17,5.0,2.0,6.0,29.0,26-08:47:31,69,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:41:19,0-00:17:54,7.3,-91.0,-92.0,-88.0,-95.0,7.0,MCS 10 short GI,7373,MCS 0 short GI,1875,0
2025-03-07,03-08-53,17,5.0,2.0,6.0,29.0,26-08:47:39,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:41:28,0-00:18:02,7.3,-89.0,-93.0,-88.0,-96.0,8.0,MCS 10 short GI,7442,MCS 0 short GI,1898,0
2025-03-07,03-09-03,17,5.0,2.0,6.0,29.0,26-08:47:50,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:41:40,0-00:18:14,7.3,-91.0,-94.0,-89.0,-97.0,8.0,MCS 10 short GI,7525,MCS 0 short GI,1926,0
2025-03-07,03-09-13,17,5.0,2.0,6.0,29.0,26-08:48:02,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:41:49,0-00:18:25,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10 short GI,7616,MCS 0 short GI,1951,0
2025-03-07,03-09-24,17,5.0,2.0,6.0,29.0,26-08:48:10,69,-81.0,-104.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:42:01,0-00:18:33,7.3,-91.0,-94.0,-89.0,-97.0,8.0,MCS 10 short GI,7692,MCS 0 short GI,1973,0
2025-03-07,03-09-34,17,5.0,2.0,6.0,29.0,26-08:48:22,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:42:10,0-00:18:45,7.3,-91.0,-92.0,-89.0,-97.0,8.0,MCS 10 short GI,7778,MCS 0 short GI,2001,0
2025-03-07,03-09-45,17,5.0,2.0,6.0,29.0,26-08:48:29,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:42:19,0-00:18:53,7.3,-90.0,-92.0,-88.0,-97.0,9.0,MCS 10 short GI,7841,MCS 0 short GI,2022,0
2025-03-07,03-09-55,17,5.0,2.0,6.0,29.0,26-08:48:41,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:42:31,0-00:19:05,7.3,-90.0,-91.0,-88.0,-97.0,9.0,MCS 10 short GI,7943,MCS 0 short GI,2050,0
2025-03-07,03-10-05,17,5.0,2.0,6.0,29.0,26-08:48:53,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:42:40,0-00:19:16,7.3,-90.0,-92.0,-88.0,-98.0,10.0,MCS 10,8038,MCS 0 short GI,2078,0
2025-03-07,03-10-16,17,5.0,2.0,6.0,29.0,26-08:49:00,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:42:52,0-00:19:24,7.3,-90.0,-93.0,-88.0,-98.0,10.0,MCS 10 short GI,8090,MCS 0 short GI,2099,0
2025-03-07,03-10-26,17,5.0,2.0,6.0,29.0,26-08:49:12,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:43:01,0-00:19:36,7.3,-89.0,-93.0,-88.0,-98.0,10.0,MCS 10,8195,MCS 0 short GI,2131,0
2025-03-07,03-10-37,17,5.0,2.0,6.0,29.0,26-08:49:24,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:43:13,0-00:19:47,7.3,-91.0,-94.0,-89.0,-98.0,9.0,MCS 10 short GI,8291,MCS 0 short GI,2159,0
2025-03-07,03-10-47,17,5.0,2.0,6.0,29.0,26-08:49:32,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,33.0,0-12:43:22,0-00:19:55,7.3,-91.0,-95.0,-89.0,-98.0,9.0,MCS 10 short GI,8333,MCS 1 short GI,2173,0
2025-03-07,03-10-57,17,5.0,2.0,6.0,29.0,26-08:49:44,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,33.0,0-12:43:34,0-00:20:07,7.3,-91.0,-94.0,-89.0,-98.0,9.0,MCS 10,8435,MCS 1 short GI,2204,0
2025-03-07,03-11-08,17,5.0,2.0,6.0,29.0,26-08:49:55,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:43:43,0-00:20:18,7.3,-90.0,-94.0,-89.0,-98.0,9.0,MCS 10,8533,MCS 1 short GI,2231,0
2025-03-07,03-11-18,17,5.0,2.0,6.0,29.0,26-08:50:03,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,33.0,0-12:43:55,0-00:20:26,7.3,-91.0,-94.0,-89.0,-97.0,8.0,MCS 10,8588,MCS 1 short GI,2254,0
2025-03-07,03-11-28,17,5.0,2.0,6.0,29.0,26-08:50:15,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:44:04,0-00:20:38,7.3,-90.0,-94.0,-89.0,-98.0,9.0,MCS 10,8688,MCS 1,2285,0
2025-03-07,03-11-39,17,5.0,2.0,6.0,29.0,26-08:50:26,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:44:13,0-00:20:50,7.3,-92.0,-96.0,-91.0,-98.0,7.0,MCS 10,8785,MCS 1,2309,0
2025-03-07,03-11-49,17,5.0,2.0,6.0,29.0,26-08:50:34,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:44:25,0-00:20:57,7.3,-90.0,-92.0,-88.0,-98.0,10.0,MCS 10,8847,MCS 1,2330,0
2025-03-07,03-12-00,17,5.0,2.0,6.0,29.0,26-08:50:46,70,-80.0,-105.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,33.0,0-12:44:34,0-00:21:09,7.3,-91.0,-94.0,-89.0,-98.0,9.0,MCS 10,8948,MCS 1 short GI,2360,0
2025-03-07,03-12-10,17,5.0,2.0,6.0,29.0,26-08:50:57,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:44:46,0-00:21:21,7.3,-91.0,-94.0,-89.0,-97.0,8.0,MCS 10,9048,MCS 1 short GI,2388,0
2025-03-07,03-12-20,17,5.0,2.0,6.0,29.0,26-08:51:06,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:44:55,0-00:21:29,7.3,-91.0,-91.0,-88.0,-97.0,9.0,MCS 10,9105,MCS 1,2412,0
2025-03-07,03-12-31,17,5.0,2.0,6.0,29.0,26-08:51:17,70,-80.0,-107.0,-80.0,-107.0,27.0,MCS 1,MCS 10,33.0,0-12:45:07,0-00:21:41,7.3,-90.0,-95.0,-89.0,-97.0,8.0,MCS 10,9200,MCS 1,2440,0
2025-03-07,03-12-41,17,5.0,2.0,6.0,29.0,26-08:51:29,70,-80.0,-109.0,-80.0,-107.0,27.0,MCS 1,MCS 10,33.0,0-12:45:16,0-00:21:52,7.3,-92.0,-93.0,-89.0,-97.0,8.0,MCS 10,9291,MCS 1,2462,0
2025-03-07,03-12-51,17,5.0,2.0,6.0,29.0,26-08:51:36,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:45:28,0-00:22:00,7.3,-90.0,-94.0,-89.0,-97.0,8.0,MCS 10,9343,MCS 1 short GI,2485,0
2025-03-07,03-13-02,17,5.0,2.0,6.0,29.0,26-08:51:48,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:45:37,0-00:22:12,7.3,-90.0,-92.0,-88.0,-98.0,10.0,MCS 10,9436,MCS 1 short GI,2513,0
2025-03-07,03-13-12,17,5.0,2.0,6.0,29.0,26-08:52:00,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:45:49,0-00:22:24,7.3,-92.0,-94.0,-90.0,-98.0,8.0,MCS 10,9535,MCS 1 short GI,2541,0
2025-03-07,03-13-22,17,5.0,2.0,6.0,29.0,26-08:52:08,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:45:58,0-00:22:32,7.3,-90.0,-92.0,-88.0,-99.0,11.0,MCS 10,9592,MCS 1,2562,0
2025-03-07,03-13-33,17,5.0,2.0,6.0,29.0,26-08:52:20,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:46:07,0-00:22:44,7.3,-91.0,-94.0,-89.0,-99.0,10.0,MCS 10,9689,MCS 0 short GI,2590,0
2025-03-07,03-13-43,17,5.0,2.0,6.0,29.0,26-08:52:32,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1,MCS 3,33.0,0-12:46:19,0-00:22:55,7.3,-91.0,-94.0,-89.0,-99.0,10.0,MCS 10,9783,MCS 1,2616,0
2025-03-07,03-13-54,17,5.0,2.0,6.0,29.0,26-08:52:40,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10,33.0,0-12:46:28,0-00:23:03,7.3,-91.0,-96.0,-90.0,-99.0,9.0,MCS 10,9859,MCS 1 short GI,2642,0
2025-03-07,03-14-04,17,5.0,2.0,6.0,29.0,26-08:52:51,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:46:40,0-00:23:15,7.3,-89.0,-93.0,-88.0,-98.0,10.0,MCS 10,9949,MCS 1 short GI,2670,0
2025-03-07,03-14-14,17,5.0,2.0,6.0,29.0,26-08:52:59,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:46:49,0-00:23:22,7.3,-91.0,-93.0,-89.0,-98.0,9.0,MCS 10,10017,MCS 1 short GI,2684,0
2025-03-07,03-14-25,17,5.0,2.0,6.0,29.0,26-08:53:11,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:47:01,0-00:23:34,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10,10108,MCS 1 short GI,2717,0
2025-03-07,03-14-35,17,5.0,2.0,6.0,29.0,26-08:53:22,69,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:47:10,0-00:23:46,7.3,-90.0,-96.0,-89.0,-98.0,9.0,MCS 10,10190,MCS 1 short GI,2745,0
2025-03-07,03-14-46,17,5.0,2.0,6.0,29.0,26-08:53:30,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:47:23,0-00:23:54,7.3,-92.0,-94.0,-90.0,-98.0,8.0,MCS 10,10268,MCS 1,2765,0
2025-03-07,03-14-56,17,5.0,2.0,6.0,29.0,26-08:53:42,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1 shortGI,MCS 10 shortGI,33.0,0-12:47:31,0-00:24:06,7.3,-91.0,-92.0,-89.0,-98.0,9.0,MCS 10,10359,MCS 1 short GI,2797,0
2025-03-07,03-15-06,17,5.0,2.0,6.0,29.0,26-08:53:54,69,-80.0,-108.0,-80.0,-107.0,27.0,MCS 1,MCS 10 shortGI,33.0,0-12:47:43,0-00:24:17,7.3,-90.0,-90.0,-87.0,-98.0,11.0,MCS 10 short GI,10446,MCS 1,2825,0
2025-03-07,03-15-17,17,5.0,2.0,6.0,29.0,26-08:54:01,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1,MCS 10 shortGI,33.0,0-12:47:52,0-00:24:25,7.3,-89.0,-95.0,-88.0,-98.0,10.0,MCS 10 short GI,10506,MCS 1,2840,0
2025-03-07,03-15-27,17,5.0,2.0,6.0,29.0,26-08:54:14,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 1 shortGI,MCS 10,33.0,0-12:48:04,0-00:24:37,7.3,-92.0,-96.0,-90.0,-97.0,7.0,MCS 10 short GI,10600,MCS 1 short GI,2872,0
2025-03-07,03-15-37,17,5.0,2.0,6.0,29.0,26-08:54:25,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 1,MCS 10,33.0,0-12:48:13,0-00:24:48,7.3,-91.0,-93.0,-89.0,-96.0,7.0,MCS 10,10691,MCS 0 short GI,2899,0
2025-03-07,03-15-48,17,5.0,2.0,6.0,29.0,26-08:54:32,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:48:23,0-00:24:56,7.3,-90.0,-93.0,-88.0,-96.0,8.0,MCS 10,10761,MCS 1 short GI,2919,0
2025-03-07,03-15-58,17,5.0,2.0,6.0,29.0,26-08:54:45,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:48:34,0-00:25:08,7.3,-90.0,-92.0,-88.0,-96.0,8.0,MCS 10,10863,MCS 0 short GI,2947,0
2025-03-07,03-16-09,17,5.0,2.0,6.0,29.0,26-08:54:56,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:48:43,0-00:25:19,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10,10944,MCS 0 short GI,2973,0
2025-03-07,03-16-19,17,5.0,2.0,6.0,29.0,26-08:55:03,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:48:55,0-00:25:27,7.3,-91.0,-95.0,-90.0,-97.0,7.0,MCS 10 short GI,11012,MCS 0 short GI,2993,0
2025-03-07,03-16-29,17,5.0,2.0,6.0,29.0,26-08:55:15,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:49:04,0-00:25:39,7.3,-91.0,-92.0,-89.0,-97.0,8.0,MCS 10,11108,MCS 0 short GI,3025,0
2025-03-07,03-16-40,17,5.0,2.0,6.0,29.0,26-08:55:26,70,-80.0,-106.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-12:49:16,0-00:25:50,7.3,-92.0,-92.0,-89.0,-97.0,8.0,MCS 10 short GI,11195,MCS 0 short GI,3053,0
2025-03-07,03-16-50,17,5.0,2.0,6.0,29.0,26-08:55:34,69,-80.0,-106.0,-80.0,-107.0,27.0,MCS 1,MCS 10 shortGI,33.0,0-12:49:25,0-00:25:57,7.3,-91.0,-92.0,-88.0,-97.0,9.0,MCS 10,11253,MCS 0 short GI,3067,0
2025-03-07,03-17-01,17,5.0,2.0,6.0,29.0,26-08:55:47,69,-80.0,-105.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-12:49:37,0-00:26:10,7.3,-91.0,-95.0,-90.0,-97.0,7.0,MCS 10 short GI,11350,MCS 0 short GI,3097,0
2025-03-07,03-17-11,17,5.0,2.0,6.0,29.0,26-08:55:57,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:49:46,0-00:26:21,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10 short GI,11432,MCS 0,3125,0
2025-03-07,03-17-21,17,5.0,2.0,6.0,29.0,26-08:56:06,70,-81.0,-108.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:49:58,0-00:26:29,7.3,-91.0,-94.0,-89.0,-96.0,7.0,MCS 10,11506,MCS 0 short GI,3148,0
2025-03-07,03-17-32,17,5.0,2.0,6.0,29.0,26-08:56:18,70,-80.0,-108.0,-80.0,-107.0,27.0,MCS 0 shortGI,MCS 10,33.0,0-12:50:08,0-00:26:41,7.3,-90.0,-93.0,-88.0,-96.0,8.0,MCS 10,11603,MCS 0 short GI,3183,0
2025-03-07,03-17-42,17,5.0,2.0,6.0,29.0,26-08:56:30,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 9 shortGI,33.0,0-12:50:16,0-00:26:53,7.3,-91.0,-94.0,-90.0,-97.0,7.0,MCS 10,11688,MCS 0 short GI,3211,0
2025-03-07,03-17-52,17,5.0,2.0,6.0,29.0,26-08:56:38,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:50:28,0-00:27:01,7.3,-91.0,-93.0,-89.0,-97.0,8.0,MCS 10,11762,MCS 0 short GI,3235,0
2025-03-07,03-18-03,17,5.0,2.0,6.0,29.0,26-08:56:50,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:50:37,0-00:27:13,7.3,-91.0,-92.0,-89.0,-97.0,8.0,MCS 10,11863,MCS 0 short GI,3263,0
2025-03-07,03-18-13,17,5.0,2.0,6.0,29.0,26-08:57:00,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:50:49,0-00:27:24,7.3,-90.0,-92.0,-88.0,-97.0,9.0,MCS 10,11949,MCS 0 short GI,3291,0
2025-03-07,03-18-24,17,5.0,2.0,6.0,29.0,26-08:57:09,70,-81.0,-109.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:50:58,0-00:27:33,7.3,-89.0,-93.0,-87.0,-96.0,9.0,MCS 10 short GI,12029,MCS 0 short GI,3314,0
2025-03-07,03-18-34,17,5.0,2.0,6.0,29.0,26-08:57:21,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10 shortGI,33.0,0-12:51:10,0-00:27:45,7.3,-91.0,-92.0,-88.0,-97.0,9.0,MCS 10 short GI,12118,MCS 0 short GI,3343,0
2025-03-07,03-18-44,17,5.0,2.0,6.0,29.0,26-08:57:32,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:51:19,0-00:27:56,7.3,-90.0,-94.0,-89.0,-98.0,9.0,MCS 10,12196,MCS 0 short GI,3369,0
2025-03-07,03-18-55,17,5.0,2.0,6.0,29.0,26-08:57:40,70,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:51:31,0-00:28:04,7.3,-91.0,-93.0,-89.0,-98.0,9.0,MCS 10,12268,MCS 0 short GI,3390,0
2025-03-07,03-19-05,17,5.0,2.0,6.0,29.0,26-08:57:52,70,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:51:40,0-00:28:15,7.3,-90.0,-93.0,-88.0,-98.0,10.0,MCS 10,12358,MCS 0 short GI,3419,0
2025-03-07,03-19-16,17,5.0,2.0,6.0,29.0,26-08:58:03,70,-81.0,-104.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:51:53,0-00:28:27,7.3,-91.0,-94.0,-90.0,-98.0,8.0,MCS 10 short GI,12437,MCS 0 short GI,3448,0
2025-03-07,03-19-26,17,5.0,2.0,6.0,29.0,26-08:58:12,70,-81.0,-105.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:52:02,0-00:28:35,7.3,-91.0,-92.0,-89.0,-98.0,9.0,MCS 10,12513,MCS 0 short GI,3469,0
2025-03-07,03-19-36,17,5.0,2.0,6.0,29.0,26-08:58:23,69,-81.0,-107.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:52:13,0-00:28:47,7.3,-90.0,-95.0,-89.0,-97.0,8.0,MCS 10,12605,MCS 0,3494,0
2025-03-07,03-19-47,17,5.0,2.0,6.0,29.0,26-08:58:34,69,-81.0,-106.0,-81.0,-107.0,26.0,MCS 0 shortGI,MCS 10,33.0,0-12:52:23,0-00:28:58,7.3,-89.0,-94.0,-88.0,-96.0,8.0,MCS 10,12685,MCS 0 short GI,3522,0
